predict_value,currect_value
21000.0,28000.0
65000.0,1480000.0
37530.0,48000.0
36000.0,33000.0
37470.0,31000.0
22000.0,25000.0
17399.875028757448,25000.0
36000.0,32000.0
39000.0,50000.0
9800.830038587641,8000.0
39000.0,48000.0
17399.875028757448,35000.0
18526.915655993987,27000.0
65000.0,68000.0
17399.875028757448,18000.0
21000.0,21000.0
9800.830038587641,4900.0
36000.0,35000.0
9800.830038587641,5800.0
17399.875028757448,35000.0
9800.830038587641,4300.0
36000.0,31000.0
36000.0,40000.0
22000.0,20000.0
37530.0,28000.0
22000.0,30000.0
10590.057212495834,23800.0
65000.0,97000.0
65000.0,98000.0
21999.0,26000.0
22000.0,30000.0
37530.0,45000.0
9800.830038587641,6500.0
12000.0,4500.0
37530.0,42000.0
21000.0,20000.0
21000.0,20000.0
37530.0,35000.0
36000.0,22800.0
65000.0,1480000.0
36000.0,60000.0
21999.0,45000.0
9800.830038587641,4500.0
17399.875028757448,23000.0
9800.830038587641,4500.0
9800.830038587641,4900.0
9800.830038587641,4300.0
9800.830038587641,4300.0
9800.830038587641,9000.0
36000.0,28000.0
9800.830038587641,4300.0
9800.830038587641,4300.0
65000.0,300000.0
9800.830038587641,7800.0
37530.0,29800.0
65000.0,70000.0
65000.0,180000.0
17399.875028757448,25000.0
